id,calories,proteins,fat,carbohydrate,name,image
483,125,21.3,3.4,2.2,Ikan oci kembung segar,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/10/17065323/Jarang-Disadari-Ini-X-Manfaat-Ikan-Kembung-bagi-Kesehatan.jpg
484,152,17.6,6.1,6.7,Ikan Papuyu bakar,https://img-global.cpcdn.com/recipes/c0df8c1401aba288/1200x630cq70/photo.jpg
485,120,14.3,4.9,4.6,Ikan papuyu/ betok segar,https://www.researchgate.net/publication/334733354/figure/fig1/AS:785755827888128@1564350196700/Gambar-5-Papuyu-Anabas-testudineus.ppm
486,144,17.5,6.3,4.3,Ikan Patin bakar,https://awsimages.detik.net.id/community/media/visual/2022/05/16/resep-ikan-patin-bakar-bumbu-kecap-pedas_43.jpeg?w=1200
487,132,17,6.6,1.1,Ikan Patin segar,https://trubus.id/wp-content/uploads/2022/08/Tiga-Olahan-Enak-Berbahan-Baku-Ikan-Patin-dok.-trubus.jpg
488,156,28,4,2,Ikan peda banjar mentah,https://images.tokopedia.net/img/cache/500-square/product-1/2020/4/28/7175728/7175728_25c6290f-ccb7-47d2-a15c-1266d270670a_1000_1000.jpg
489,176,32,4.4,0,Ikan Pepetek,https://upload.wikimedia.org/wikipedia/commons/1/18/Eubleekeria_splendens.jpg
490,157,28,4.2,1.8,Ikan Pindang banjar mentah,https://images.tokopedia.net/img/cache/700/VqbcmM/2020/9/9/44e37968-f73e-414b-85e9-9827c1aa143d.jpg
491,170,31,4.2,0,Ikan Pindang benggol mentah,https://images.tokopedia.net/img/cache/700/product-1/2020/5/18/100272860/100272860_f2502f9f-9d38-4cdd-b059-e7ca97aa1eff_663_663
492,153,30,2.8,0,Ikan Pindang layang mentah,https://cf.shopee.co.id/file/0e26765825aea3e4317d06e1bdc59e54
493,142,27,3,0,Ikan Pindang selar mentah,https://s3.dimanaja.com/resep/cover/pindang-ikan-selar-e069d05.webp
494,415,61.3,17.6,2.9,Ikan sale lais mentah,https://images.tokopedia.net/img/cache/700/product-1/2016/10/28/4294887/4294887_93a595e0-6049-492f-9da8-1a9d01d36dba.jpg
495,534,40.2,39.3,4.9,Ikan Sale segar,https://www.bengkulutoday.com/sites/default/files/article/2021-04/salai.jpg
496,284,34.1,9.9,14.6,Ikan saluang kering mentah,https://cf.shopee.co.id/file/7c26ef3abb212c815cac1b6bb8aa7314
497,113,13.9,4.9,3.4,Ikan saluang segar,https://upload.wikimedia.org/wikipedia/id/0/0d/Rasbora-borapatensis.jpg
498,240,21.7,7.7,20.7,Ikan sanggang masakan,https://img-global.cpcdn.com/recipes/fafa134ca5a95acb/680x482cq70/ikan-bakar-kelabau-ala-mamak-tya-foto-resep-utama.jpg
499,109,19.9,1.8,3.4,Ikan sarden segar,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/02/17/2999385616.jpg
500,113,17,4.5,0,Ikan Segar,https://awsimages.detik.net.id/community/media/visual/2018/10/29/00c23498-0ad9-42cc-b788-2a04cd3e8fc5.jpeg?w=650&q=90
501,194,38,3.5,0,Ikan Selar kering,https://awsimages.detik.net.id/community/media/visual/2022/01/03/cara-menggoreng-ikan-selar-1_43.jpeg?w=700&q=90
502,138,27,3.3,0,Ikan selar kuning cue mentah,https://upload.wikimedia.org/wikipedia/commons/3/3e/Selaro_leptole_100812-6006_tdp.jpg
503,100,18.8,2.2,0,Ikan selar segar,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Selaro_leptole_100812-6006_tdp.jpg/1200px-Selaro_leptole_100812-6006_tdp.jpg
504,289,38,14,0,Ikan Sepat kering,https://nnc-media.netralnews.com/286497-ikan%20sepat%20kering-kompasiana.jpg
505,84,15.2,0.6,4.7,Ikan sepat segar,https://i0.wp.com/agrotek.id/hewan/wp-content/uploads/2021/07/Jenis-Ciri-Habitat-dan-Makanan-Ikan-Sepat.jpg?fit=1366%2C768&ssl=1
506,81,11.4,1.9,3.8,Ikan sidat segar,https://mfcepusluh.bpsdmkp.kkp.go.id/asset/foto_berita/SIDAT_OK_-1.jpg
507,199,34.1,3.8,7.1,Ikan sunu asin mentah,https://s1.bukalapak.com/img/10859818002/large/data.jpeg
508,111,13.3,3.4,6.7,Ikan sunu segar,https://upload.wikimedia.org/wikipedia/commons/3/32/Plectropomus_leopardus.jpg
509,88,15.9,0.9,4.1,Ikan tahuman segar,https://rimbakita.com/wp-content/uploads/2021/01/ikan-toman.jpg
510,96,19.5,1.1,2,Ikan tarmon segar,https://nakamaaquatics.id/wp-content/uploads/2018/05/Indo-Pasific-Tarpon.png
511,95,15.8,0.7,6.5,Ikan telan segar,https://blogger.googleusercontent.com/img/a/AVvXsEgba6E89_I30f-0A_i3n5JS5xSCizdlJInQuk2baiseXg5ni9m3oW5P_m19BjUXNHT5-TTWCNUPtQwytE_eODWyGe9_yv6W5m6EzITwy12weA1rdZE5V5qnaUYlq_0ekxES9VRKpBrBYvmP0Bu2B4coMg1fx1gKJXs4andJfgUVrKfxbkUp1G0rB-240Q=w1200-h630-p-k-no-nu
512,358,20.7,26.4,9.4,Ikan telur asin mentah,https://i0.wp.com/resepkoki.id/wp-content/uploads/2017/09/Fish-roe.jpg?fit=540%2C404&ssl=1
513,204,16,15,0,Ikan Tembang,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/19/87543f36-a30b-438c-87df-cc28f4fef66c.jpg
514,101,15.1,4.1,1,Ikan tempahas segar,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Wallagonia_leerii.jpg/1200px-Wallagonia_leerii.jpg
515,316,60.1,6.5,22.4,Ikan tepung mentah,https://www.hypermart.co.id/wp-content/uploads/elementor/thumbs/39-p5q08kcf3d0lwn296wiprds6lco6xhci500fw5m7fc.jpg
516,98,19.6,1.7,1,Ikan terbang segar,https://cdn1-production-images-kly.akamaized.net/2nIB6HIv40IwoVBiHpf01GwGYG4=/1280x720/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/1379786/original/078541800_1476951455-ikan-terbang.jpg
517,277,60,2.3,1.8,Ikan Teri bubuk,https://healthycornersby.com/wp-content/uploads/2020/02/WhatsApp-Image-2020-02-24-at-9.55.30-AM.jpeg
518,170,33.4,3,0,Ikan Teri kering,https://cdn0-production-images-kly.akamaized.net/4bbReyz-sVqbGn_hW5cfWFGKH3k=/735x0:1734x1332/469x625/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2874061/original/070741100_1565075348-shutterstock_1277489326.jpg
519,331,68.7,4.2,0,Ikan Teri Kering tawar,https://id-live-01.slatic.net/p/2c66b75ba7c1ae5fc1aff0e6ba330871.jpg
520,144,32.5,0.6,0,Ikan Teri Nasi kering,https://s0.bukalapak.com/img/54156313/large/teri_nasi.jpg
521,74,10.3,1.4,4.1,Ikan teri segar,https://imgx.parapuan.co/crop/158x87:1101x703/945x630/photo/2022/03/17/istock-1338406521jpg-20220317072335.jpg
522,347,48.8,6.4,19.6,Ikan Teri tepung,https://kbu-cdn.com/dk/wp-content/uploads/teri-kriuk.jpg
523,82,17.4,0.4,2.3,Ikan titang segar,https://www.greeners.co/wp-content/uploads/2021/06/Ikan-Kiper.jpg
524,100,13.7,1.5,8,Ikan tongkol segar,https://upload.wikimedia.org/wikipedia/commons/5/5d/Euthyn_affin_101018-8111_tdp.jpg
525,96,19.2,2,0.2,Ikan turi segar,https://www.garnesia.com/images/vendor/v4934.jpg
526,474,7.6,21.6,62.3,Intip goreng,https://img-global.cpcdn.com/recipes/4dece0e171a7ee52/1200x630cq70/photo.jpg
527,496,30.3,33.5,18.4,Itik alabio daging dendeng mentah,https://2.bp.blogspot.com/-SbmA8hgkc0o/WJCLWXFxWdI/AAAAAAAAAew/-RmRX3YjJ3EtldaLu6fvsQoQvowStN2OwCLcB/s1600/287162783_4_644x461_dendeng-itik-rina-asli-amuntai-rumah-tangga.jpg
528,156,2.7,1.3,33.3,Jagung grontol,https://img-global.cpcdn.com/recipes/763fb46246f99eb2/680x482cq70/grontol-jagung-foto-resep-utama.jpg
529,361,8.7,4.5,72.4,Jagung Kuning giling,https://i0.wp.com/hobiternak.com/wp-content/uploads/2018/10/Jagung-Giling.jpg?ssl=1
530,129,4.1,1.3,30.3,Jagung Kuning muda,https://asset.kompas.com/crops/HUdXp3hvaVaonEfuXn7HIdFl66A=/100x98:900x632/750x500/data/photo/2023/04/25/6447c89e49faa.jpg
531,307,7.9,3.4,63.6,Jagung Kuning pipil baru,https://img.freepik.com/free-photo/heap-grains-maiz-background-pile_1417-409.jpg?w=1060&t=st=1684231990~exp=1684232590~hmac=fe077cdb34e08b9400fe5947a004f01634731054b42142ff29ea2ae9c6a7c519
532,366,9.8,7.3,69.1,Jagung kuning pipil kering mentah,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/3/9/46770004-bb6d-4090-9004-d533f57099b6.jpg
533,355,9.2,3.9,73.7,Jagung Kuning pipil lama,https://img.freepik.com/free-photo/heap-grains-maiz-background-pile_1417-409.jpg?w=1060&t=st=1684231990~exp=1684232590~hmac=fe077cdb34e08b9400fe5947a004f01634731054b42142ff29ea2ae9c6a7c519
534,154,3.8,3.5,28.4,Jagung kuning pipil rebus,https://asset-a.grid.id/crop/0x0:0x0/700x0/photo/2021/11/13/webpnet-resizeimage-2021-11-1-20211113101409.jpg
535,140,4.7,1.3,33.1,Jagung Kuning segar,https://img.freepik.com/free-photo/fresh-corn-wooden-table_93675-128402.jpg?w=1060&t=st=1684232021~exp=1684232621~hmac=042e896b6f66894e080286eff787ce22c624d05b8a23aca7b2a8697e1db9c2a4
536,355,9.2,3.9,73.7,Jagung kuning tepung,https://asset.kompas.com/crops/DML-7ulQtT9LImhG3ktsEsZGSvk=/0x0:780x520/780x390/data/photo/2020/06/28/5ef8bf9a2b929.jpg
537,35,2.2,0.1,7.4,Jagung muda,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/5/30/92010621-b054-4943-a591-999d1a51d8f6.jpg
538,147,5.1,0.7,31.5,Jagung muda kuning mentah,https://cdn0-production-images-kly.akamaized.net/TEujZlJaBxECV4gi2Q1Wsm-MQEM=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2861087/original/051181600_1563862977-corn-4318296_1920.jpg
539,142,5,0.7,30.3,Jagung muda rebus,https://img-global.cpcdn.com/recipes/692c7955006bca76/1200x630cq70/photo.jpg
540,367,6.2,5.1,76.2,Jagung pipil var. harapan kering,https://s2.bukalapak.com/img/7921308452/large/IMG_20180418_WA0037_scaled.jpg
541,368,5.5,4.6,78,Jagung pipil var. metro kering,https://cdn.antaranews.com/cache/800x533/2011/05/20110519103631tanaman.gif
542,361,8.7,4.5,72.4,Jagung Putih giling,https://s.alicdn.com/@sc04/kf/Af5e0567d01f840f1be84540684200cabd.png
543,129,4.1,1.3,30.3,Jagung Putih muda,https://awsimages.detik.net.id/community/media/visual/2023/01/30/resep-tumis-jagung-muda-dan-ayam-1_43.jpeg?w=480
544,307,7.9,3.4,63.6,Jagung Putih pipil baru,https://sg-live-01.slatic.net/p/2d3e9d117d7da5fe175c4490faa98074.jpg
545,355,9.2,3.9,73.7,Jagung Putih pipil lama,https://sg-live-01.slatic.net/p/2d3e9d117d7da5fe175c4490faa98074.jpg
546,140,4.7,1.3,33.1,Jagung Putih segar,https://cdn.timesmedia.co.id/images/2018/05/01/Jagung-Putih-Bukalapak.jpg
547,175,1.8,1.8,35,"Jagung Rebus ",https://asset.kompas.com/crops/L0i8I7tD8bIDLcs9nVG_Ok9egfI=/0x0:1000x667/750x500/data/photo/2021/10/05/615b9e713eeda.jpg
548,148.9,10.4,10.4,20.1,"Jagung Sayur (tumis) ",https://ibusayur.my.id/wp-content/uploads/2022/08/ibusayur.my.id-sayur-nangka-51661b26-eb56-4072-8613-65cb6b4c2ecb.png
549,374,9.4,2.2,79.1,Jagung titi,https://www.goodnewsfromindonesia.id/uploads/post/large-jagung-titi-khas-nusa-tenggara-timur-tagar-auto-x2-6d59375d908da9e03022e47ce4038409.jpg
550,51,1.5,1,10.1,Jahe,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/yGGUi3g36leAkNBWE0jT6/original/044762400_1598525725-Ini-Bedanya-Manfaat-Jahe-Merah-Jahe-Putih-dan-Jahe-Emprit-shutterstock_585874265.jpg
551,289,11,4,61,Jali,https://statics.indozone.news/content/2020/11/20/qEsjPJP/jali-jali-superfood-dengan-pemanfaatan-terbatas-di-indonesia98_700.jpg
552,239,0.5,0.6,64.5,Jam selai,https://i0.wp.com/pinkkorset.com/wp-content/uploads/2016/07/selai.jpg
553,286,48.5,9.2,2.3,Jambal goreng,https://img-global.cpcdn.com/recipes/c8380e9b21a49f17/680x482cq70/ikan-asin-jambal-goreng-renyah-tips-foto-resep-utama.jpg
554,46,0.6,0,11.8,Jambu Air,https://demfarm.id/wp-content/uploads/2022/08/rose-apples-or-chomphu-isolated-on-white-backgroun-2021-09-03-19-03-57-utc-1024x768.jpg
555,49,0.9,0.3,12.2,Jambu Biji,https://asset.kompas.com/crops/4TGyZIJJ3wev1NuC6g-2Pggg6tA=/51x58:931x644/750x500/data/photo/2022/10/28/635b7364a7089.jpg
556,61,0.9,0.3,15.4,Jambu biji putih tidak berbiji,https://asset.kompas.com/crops/5tqZoxNrD7W4y60L4TJeRG9hIDM=/2x1:1000x667/375x240/data/photo/2021/06/15/60c8497419234.jpg
557,56,0.6,0.3,14.2,Jambu Bol,https://asset.kompas.com/crops/CRaVBVmC7B0888k4y86iwwNsCvo=/0x41:1000x707/750x500/data/photo/2021/06/15/60c82d8d8e0d2.jpg
558,64,0.7,0.6,15.8,Jambu Monyet buah,https://images.tokopedia.net/img/cache/500-square/product-1/2018/1/7/15542540/15542540_dac5a5c7-8e74-415d-b2c9-2725481acb7d_705_628.jpg
559,350,6.2,1.4,78.2,Jampang huma mentah,https://assets.tokko.io/ff2dd45e-0891-49db-bf59-8cb4abad9ad1/products/images/4332adf2-41b4-4e4c-8a05-404d66b7d3b7
560,45,2.5,3.9,0,Jamur Coklat (kulat siau),https://img-global.cpcdn.com/recipes/a08c63a31c3cf541/680x482cq70/kolat-tiungkulat-siaujamur-merahjamur-kalimantanjamur-hutan-foto-resep-utama.jpg
561,296,9.4,1.1,62,Jamur encik,https://asset-a.grid.id//crop/0x0:0x0/700x0/photo/2019/10/29/3488789990.jpg
562,294,16,0.9,64.6,Jamur kuping kering,https://asset.kompas.com/crops/3caJpamNwFqn62cq9Tf8ZRPsIh4=/0x41:1000x707/750x500/data/photo/2021/12/06/61ad642aaebd0.jpg
563,21,3.8,0.6,0.9,Jamur kuping segar,https://res.cloudinary.com/dk0z4ums3/image/upload/v1677240659/attached_image/10-manfaat-jamur-kuping-bagi-kesehatan-yang-sayang-dilewatkan.jpg
564,30,3.5,0.2,4,Jamur merang segar,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/18/4d757a05-da96-4e08-9f32-3d899e031add.jpg
565,48,2.8,4.1,2.9,Jamur Putih (kulat putih),https://www.nahuby.sk/images/fotosutaz/2011/09/28/peter_stalnik_288950.jpg
566,48,1.9,3.2,2.8,Jamur sagu,https://www.teropongmalut.com/wp-content/uploads/2022/09/IMG-20220903-WA0037.jpg
567,30,1.9,0.1,5.5,Jamur tiram segar,https://asset.kompas.com/crops/3R88xEE7NLaT0rK6S_XENi_1zd8=/4x6:996x667/750x500/data/photo/2021/05/20/60a5f01d9e454.jpg
568,107,5.3,2.2,16.5,Jangang bintatoeng masakan,https://img-global.cpcdn.com/recipes/6c2521b843621d65/1200x630cq70/photo.jpg
569,31,1.2,0.3,7.1,Jantung Pisang segar,https://asset.kompas.com/crops/2zx51z9WAiu1a3cgaM959AQ3FfU=/0x0:1000x667/750x500/data/photo/2021/07/30/610382161a0ea.jpeg
570,500,1.2,25.1,67.3,Japilus,https://id-test-11.slatic.net/p/d809d741c919c2e26bf7e8d56c038b2a.jpg
571,48,2.5,4.2,0,Jaruk Tigarun,https://img-global.cpcdn.com/recipes/5c50bcf45854e703/680x482cq70/jaruk-kembang-tigarun-foto-resep-utama.jpg
572,334,9.7,3.5,73.4,Jawawut,https://cdn.idntimes.com/content-images/community/2019/06/jewawut-c5d88cea040490164bd3275c6903bfa3.jpg
573,381.7,9.5,9.5,65.8,"Jenang ",https://cdn.idntimes.com/content-images/community/2022/01/fromandroid-fbaa0f050bd3678e2e78518c3020f9f9_600x400.jpg
574,192,5.4,0.3,40.7,Jengkol segar,https://asset.kompas.com/crops/O1NhMjXQxojyWCncDswDkrWpdS4=/0x76:1000x742/750x500/data/photo/2021/09/20/6147fb289e795.jpg
575,48,0.6,0.2,12.4,Jeruk Bali,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2021/11/15053620/Jeruk-Bali-Kaya-Vitamin-C-Ini-Manfaatnya-untuk-Kesehatan.jpg
576,61,0.8,0.2,14.1,Jeruk banjar segar,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2022/6/20/c671b4ac-5716-43f7-a15a-3a946e27c869.jpg?ect=4g
577,44,0.8,0.3,10.9,Jeruk Garut,https://niagatani.id/public/uploads/all/dPV6XsNI9r3rTpv9M1svWGkSKVRoALQcCIJTueAk.jpg
578,39,0.3,0.3,8.9,Jeruk Kalamansi segar,https://lzd-img-global.slatic.net/g/ff/kf/Sd9344c04c7df41bb8787ac8325e92891D.jpg_200x200q80.jpg_.webp
579,45,0.9,0.2,11.2,Jeruk Manis,https://img.okezone.com/content/2015/07/30/298/1187784/tips-pilih-jeruk-berkualitas-baik-segar-oOeyrrcWKr.jpg
580,37,0.8,0.1,12.3,Jeruk Nipis,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/03/02/2284586354.png
581,49,0.7,0.2,11.1,Jeruk ragi segar,https://images.tokopedia.net/img/cache/250-square/hDjmkQ/2021/1/3/2de49603-36db-48fc-9749-df7946340f62.png
582,32,1.9,0.3,7.1,Jotang,https://upload.wikimedia.org/wikipedia/commons/4/44/Acmel_panic_100301-0161_sbrg.jpg
583,15,15.2,4.3,8.8,Jukku pallu kaloa masakan,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,f_jpg,w_480/bj0crytdzulie8ypcyxz.jpg"
584,130,6.7,0.3,25.2,Kabau segar,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/6/3/255b2a88-b862-413f-a0cc-ebcd29434199.jpg.webp
585,133,1,0.2,32.2,Kaburan ubi segar,https://foto.kontan.co.id/fHSXSoMtEpGrecd0KCpAArEf5W0=/smart/2018/12/10/1579520447p.jpg
586,250,2.6,2.5,35.4,Kabuto,https://cdn0-production-images-kly.akamaized.net/hZKL7YCCO0DmgDk3ROjdgSZ6lJc=/174x0:841x667/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3242002/original/017665300_1600417068-shutterstock_1339481684.jpg
587,356,20.5,4.1,61.6,Kacang Andong,https://bibitbunga.com/wp-content/uploads/2017/03/manfaat-kacang-koro-untuk-kesehatan.jpg
588,330,23.8,1.4,60.2,Kacang Arab,https://img.okezone.com/content/2021/02/04/298/2356167/mengenal-chickpea-kacang-arab-penuh-nutrisi-yang-baik-untuk-tubuh-ahltPCXlfV.jpg
589,533,27.8,38.1,28.8,Kacang atom,https://img-global.cpcdn.com/recipes/74c03b7bf26daaf4/680x482cq70/sukro-kacang-atom-foto-resep-utama.jpg
590,341,30.4,3.2,51.3,Kacang babi kering,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//110/MTA-29695870/no_brand_bubuk_biji_koro_benguk_hitam_-_kacang_babi_-_kacang_kowas_kering_1_kg_full10_rcfasmvl.jpg
591,400,34.4,16.9,34.1,Kacang belimbing (kecipir) kering,https://i0.wp.com/resepkoki.id/wp-content/uploads/2018/03/kecipir2.jpg?fit=500%2C500&ssl=1
592,204,16.9,8.8,17.5,Kacang Belimbing rebus,https://cdn1-production-images-kly.akamaized.net/TNGJxQzLI6y-VeIWmj2-GBuyLBQ=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2729965/original/086034000_1550232841-foto_kecipir.JPG
593,212,17.5,10,12.9,Kacang Belimbing tempe,https://akcdn.detik.net.id/community/media/visual/2020/06/15/jenis-biji-untuk-bahan-baku-tempe-2_43.jpeg?w=250&q=
594,118,4.4,1.5,21.6,Kacang beracun segar,https://cdn.timesmedia.co.id/images/2021/01/26/Kacang-Merah-2.jpg
595,479,12.7,23.2,58.9,Kacang Bogor goreng,https://img-global.cpcdn.com/recipes/375c798c374e2ef5/680x482cq70/kacang-bogor-goreng-foto-resep-utama.jpg
596,370,16,6,65,Kacang bogor kering,https://id-live-01.slatic.net/p/255d3fb8b6f1958112878b186718fe18.jpg
597,161,7.7,2.8,27.1,Kacang Bogor rebus,https://pbs.twimg.com/media/ErcuMzmVcAQFOI9.jpg
598,165,7.7,3.1,27.4,Kacang bogor segar,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/9/4/81363626-bddb-4204-9c60-a98a15ea01e3.jpg
599,331,25,1,58,Kacang Endel biji,https://asset.kompas.com/crops/OD4HIuyUqbZ89QTHXDG9oEb8fz4=/12x8:1280x853/750x500/data/photo/2022/09/04/6314132a253b9.jpg
600,129,12.4,0.7,18.3,Kacang ercis segar,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/05/24/2609424364.jpg
601,336,23.1,1.7,59.5,kacang galing segar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQO_j0Sg_ZZ80_RJolJolWTEGad7VA92qgQPlzgyHiFkA4AbHc0XsxKxaiASj54WcIld-Q&usqp=CAU
602,516,14.7,31.1,44.4,Kacang goyang,https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/Ilustrasi-kacang-goyang-khas-Sulawesi2.jpg
603,336,20.7,1.4,62,Kacang Gude biji,https://d39wptbp5at4nd.cloudfront.net/media/22860_original_IMG-20180318-WA0017.jpg
604,316,20.7,1,58,Kacang gude biji kering,https://ahligizi.id/blog/wp-content/uploads/2022/03/gude.jpg
605,114,7,0.6,20.8,Kacang Gude biji muda,https://filebroker-cdn.lazada.co.id/kf/S7e8dd05201e2416882c2894863f7f8b6p.jpg
606,123,8.4,0.6,1.8,Kacang Gude muda,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcQ-WwJwMnCRCqMGqKYWLzBXYcge9l9VJFl2QEaMNuuTtVlE90nV6aXt0RWOG86w90qXNZpQvzXPNwnBX_Q
607,147,9,0.5,27.5,Kacang gude rebus,https://img-global.cpcdn.com/recipes/dba1205c0417dd10/680x482cq70/gule-kacang-gude-dan-pepaya-foto-resep-utama.jpg
608,323,22.9,1.5,56.8,Kacang hijau kering,https://cf.shopee.co.id/file/b416e2ddeda943e915e6b496b1e6bb0f
609,109,8.7,0.5,18.3,kacang hijau rebus,https://cdns.klimg.com/merdeka.com/i/w/news/2019/11/19/1126920/540x270/tips-dan-cara-membuat-sari-kacang-hijau-yang-benar-untuk-kesuburan.jpg
610,350,17.1,1.8,70.7,Kacang hijau var. bakti kering,https://cdn.hellosehat.com/wp-content/uploads/2017/10/e3bdc474-shutterstock_1458579881.jpg?w=1200&q=75
611,339,20.8,2.1,64.6,Kacang hijau var. siwalik kering,https://cdns.klimg.com/merdeka.com/i/w/news/2019/10/28/1121036/540x270/7-alasan-konsumsi-kacang-hijau-baik-untuk-wanita.jpg
612,346,16.6,1.7,66.1,Kacang hitam kering,https://s3.bukalapak.com/img/3905433584/large/1_kg_000000_Tausi_Douchi_Dou_chi_Black_Soy_Bean_Kacang_Hitam.jpg
613,345,22.2,1.2,62.9,Kacang Ijo,https://cdn0-production-images-kly.akamaized.net/EfXY7zn0w4mfhomUUiKK4dlg2Cs=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/704437/original/Kacang_Hijau_0714.jpg
614,445,11,11,65.5,"Kacang Kapri Goreng ",https://sc04.alicdn.com/kf/HTB1TBuVqKuSBuNjSsziq6zq8pXae.jpg
615,98,6.7,0.4,17.7,Kacang Kapri muda,https://idnmedis.com/wp-content/uploads/2020/03/VEPEA34285_3.jpg
616,286,30.2,15.6,30.1,Kacang Kedelai basah,https://tempebumbung.files.wordpress.com/2016/01/biji-kedelai.jpg
617,521,32.2,37.7,22.9,Kacang kedelai goreng,https://img-global.cpcdn.com/recipes/e4e2747431572f24/680x482cq70/kacang-kedelai-goreng-foto-resep-utama.jpg
618,381,40.4,16.7,24.9,Kacang kedelai kering,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/10/26/a9bc5ef4-e063-4d3f-933e-50af2da28c3e.jpg
619,75,4.1,2.1,10.7,Kacang Kedelai kukus,https://img2.beritasatu.com/cache/beritasatu/910x580-2/20082012110024.jpg
620,189,20.2,8.2,12.7,Kacang kedelai rebus,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2020/07/27/1000907679.jpg
621,286,30.2,15.6,30.1,Kacang kedelai segar,https://media.istockphoto.com/id/998946502/id/foto/closeup-kacang-kedelai-segar.jpg?s=1024x1024&w=is&k=20&c=YDjNN-yd20A-KQODXpi8thMiAjzFk3UXPMd82G1mMbA=
622,327,16.4,4.3,55.8,Kacang komak segar,https://sendme.co.id/img/1649134785.jpg
623,355,17,2.5,66,Kacang kuning kering,https://img.lovepik.com/photo/20211125/medium/lovepik-soybean-picture_501067376.jpg
624,346,16.5,1.5,66.6,Kacang lebui /iris kering,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Cajanus_caja_080716-1078_ayot.jpg/640px-Cajanus_caja_080716-1078_ayot.jpg
625,22,1.1,1,3.4,Kacang mekah polong segar,https://media.istockphoto.com/id/146924220/id/foto/kacang-polong-segar-dalam-polong-kacang-polong.jpg?s=1024x1024&w=is&k=20&c=2OA86bH3o03hV8E94FD9yW2ClYjN6E3Q1UeajU8bXVE=
626,344,16.7,2.1,64.6,Kacang mentega kering,https://asset.kompas.com/crops/9lQ0OMqPUCFReecNr0lCP8bJB-M=/128x85:1152x768/750x500/data/photo/2021/04/23/60826e8d1d256.jpg
627,336,23.1,1.7,59.5,Kacang Merah,https://static.honestdocs.id/system/blog_articles/main_hero_images/000/002/101/original/Manfaat_Kacang_Merah_Bagi_Kesehatan_dan_Kecantikan.jpg
628,350,13.9,3,66.9,Kacang merah /banda kering,https://id-test-11.slatic.net/p/b97d57abeab6df73f51d9895a292c74d.jpg
629,314,22.1,1.1,56.2,Kacang merah kering,https://asset.kompas.com/crops/nBiP6zOU-h9McvCAclGFwsJwevo=/6x64:806x597/750x500/data/photo/2022/02/16/620c996b3cb39.jpg
630,158,10.3,0.9,28.2,Kacang Merah kering rebus,https://asset.kompas.com/crops/Nas6r0JWAfSTCuULYQOzawPHY1I=/59x3:885x554/780x390/data/photo/2022/02/16/620ca71bcdae7.jpg
